id;title;description;date_published;tags;duration;view;like
Ms9seAvgX4E;IPv4 03 | Belajar Netmask dan Prefix | Subnetmask | IP Address | Belajar Jaringan Komputer Dasar;"Catatan penting:
Terdapat kesalahan terkait jawaban dari soal latihan yang disampaikan dalam video ini. Coba cek pinned comment di bawah ini. 
Mohon maaf atas kekeliruan ini. 

Salam Indonesia Belajar!!! 

Apa itu netmask? Apa itu subnetmask? Apa itu prefix?
Netmak dan Prefix adalah bagian yang tidak bisa dipisahkan sewaktu kita mempelajari IP address atau pengalamantan dalam jaringan komputer).

Video ini adalah video ketiga dari video berseri atau playlist bertema Belajar Pengalamatan Dasar pada Jaringan Komputer (Belajar Jaringan Komputer Dasar).
Video ketiga ini membahas topik terkait mekanisme konversi netmask dan prefix (Belajar Netmask dan Prefix).
Pemahaman terkait topik konversi bilangan sangatlah penting untuk dapat memahami ulasan yang disampaikan dalam video kali ini.
Oleh karenanya kami sangat menyarankan untuk mempelajari terlebih dahulu topik terkait konversi bilangan biner pada dua video yang pernah kami upload sebelumnya.
Pemahaman terkait netmask dan prefix juga akan menjadi dasar untuk memahami topik-topik lain terkait pengalamatan pada jaringan komputer.

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

topik terkait:
netmask, subnetmask, netmask address, subnetmask address, prefix.

Slide presentasi dalam video ini dapat diakses melalui link berikut ini: https://docs.google.com/presentation/d/1vWGY7eIZ2DC3XT-FhdAnABA5va_BmNLW9u29ghJeFRU/edit?usp=sharing

keywords:
- IP Address
- Jaringan Komputer
- Belajar Jaringan Komputer
- Tutorial Jaringan Komputer";2019-08-22T09:14:17Z;['belajar jaringan komputer dasar', 'belajar jaringan komputer', 'belajar jaringan', 'jaringan komputer', 'jaringan komputer dasar', 'berlajar netmask', 'belajar subnetmask', 'netmask dan prefix', 'belajar netmask dan prefix', 'ip address', 'apa itu netmask', 'apa itu subnetmask', 'apa itu prefix', 'tutorial jaringan komputer', 'subnetmask', 'subnetmask jaringan komputer', 'prefix jaringan komputer', 'netmask jaringan komputer', 'netmask ip address', 'subnetmask ip address', 'prefix ip address', 'ip address prefix'];PT13M43S;12975;320
mC16Vqge5cU;IPv4 02 | Belajar Konversi Bilangan Desimal ke Biner | IP Address | Belajar Jaringan Komputer Dasar;"Salam Indonesia Belajar!!! 

Apa itu biner? Apa itu bilangan biner?
Apa itu desimal? Apa itu bilangan desimal?
Video ini adalah video kedua dari video berseri atau playlist bertema Belajar Pengalamatan Dasar pada Jaringan Komputer  (Belajar Jaringan Komputer Dasar).
Video kedua ini membahas topik terkait mekanisme konversi bilangan desimal ke bilangan biner.
Pemahaman terkait topik konversi bilangan ini sangatlah penting dan merupakan dasar untuk mempelajari pengalamatan dalam jaringan komputer.

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

topik terkait:
konversi bilangan, konversi bilangan biner, konversi bilangan desimal, konversi biner, konversi desimal, bilangan biner, bilangan desimal.

Slide presentasi dalam video ini dapat diakses melalui link berikut ini: https://docs.google.com/presentation/d/1Fb-4jwgvA4a1CgNIetvu3tU0Lvp1fRwqcdHdN7jmWa0/edit?usp=sharing

keywords:
- IP Address
- Jaringan Komputer
- Belajar Jaringan Komputer
- Tutorial Jaringan Komputer";2019-08-19T06:50:11Z;['jaringan komputer', 'jaringan komputer dasar', 'jaringan komputer dan internet', 'belajar jaringan', 'belajar jaringan dasar', 'belajar jaringan komputer', 'belajar jaringan komputer dasar', 'biner ke desimal', 'teknik komputer dan jaringan', 'konversi bilangan biner', 'ipv4', 'ip address', 'konversi bilangan', 'belajar konversi bilangan', 'apa itu bilangan biner', 'apa itu desimal', 'konversi bilangan desimal ke biner', 'konversi bilangan desimal', 'apa itu biner', 'bilangan desimal', 'biner', 'bilangan biner'];PT14M5S;9191;211
hnrgjiEN0CQ;IPv4 01 | Belajar Konversi Bilangan Biner ke Desimal | IP Address | Belajar Jaringan Komputer Dasar;"Terjadi kesalahan narasi di menit ke 3:12
Revisi narasi: ""Nol dikalikan satu hasilnya adalah nol""

Salam Indonesia Belajar!!! 

Apa itu biner? Apa itu bilangan biner?
Apa itu desimal? Apa itu bilangan desimal?
Video ini adalah video pertama dari video berseri atau playlist bertema Belajar Pengalamatan Dasar pada Jaringan Komputer (Belajar Jaringan Komputer Dasar).
Video pertama ini membahas topik terkait mekanisme konversi bilangan biner ke bilangan desimal.
Pemahaman terkait topik konversi bilangan ini sangatlah penting dan merupakan dasar untuk mempelajari pengalamatan dalam jaringan komputer.

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

topik terkait:
konversi bilangan, konversi bilangan biner, konversi bilangan desimal, konversi biner, konversi desimal, bilangan biner, bilangan desimal.

Slide presentasi dalam video ini dapat diakses melalui link berikut ini: https://docs.google.com/presentation/d/1iX7U_vhQbTuj3MOlg-hBx48fuzctOa0ooWsL0va9UOY/edit?usp=sharing

keywords:
- IP Address
- Jaringan Komputer
- Belajar Jaringan Komputer
- Tutorial Jaringan Komputer";2019-08-15T02:42:31Z;['jaringan komputer', 'jaringan komputer dasar', 'jaringan komputer dan internet', 'belajar jaringan', 'belajar jaringan dasar', 'belajar jaringan komputer', 'belajar jaringan komputer dasar', 'biner ke desimal', 'teknik komputer dan jaringan', 'menghitung ip address', 'cara menghitung ip address', 'konversi bilangan biner', 'ipv4', 'ip address', 'bilangan biner', 'konversi bilangan biner ke desimal', 'konversi bilangan', 'belajar konversi bilangan', 'apa itu biner', 'apa itu bilangan biner', 'apa itu desimal', 'biner'];PT12M40S;17012;460
oWer71mWe_w;Struktur Data 05 | Belajar Named Tuple pada Pemrograman Python Dasar | Belajar Python | Indonesia;"Salam Indonesia Belajar!!!

Salah satu kekuatan dari bahasa pemrograman Python terletak pada struktur data yang turut disertakan di dalamnya, atau sering kali dikenal dengan istilah built in data structure. 

Video ini adalah video kelima dari video berseri atau playlist bertema Belajar Struktur Data Dasar pada Pemrograman Python.
Video kali ini mengulas named tuple.
Serupa dengan tuple, named tuple juga termasuk struktur data dasar dalam pemrograman Python yang makin sering ditemui; ini seiring dengan semakin maraknya penerapan functional programming dengan Python.

Setidaknya ada tiga hal yang mesti dipahami sewaktu kita menggunakan named tuple dalam pemrograman Python:

-   Named tuple murapakan collection data type, artinya named tuple dapat digunakan untuk menampung sekumpulan nilai/data.
-   Named tuple merupakan sequence data type, artinya nilai/data yang tersimpan di dalam named tuple dapat diakses berdasarkan index numerik. Hanya saja nilai pada named tuple umumnya diakses dengan memanfaatkan nama.
-   Named tuple merupakan immutable data type, artinya kita tidak dapat mengubah, menambah, ataupun menghapus nilai/data yang ditampung di dalam sebuah named tuple.

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

Keywords:
- Python Indonesia
- Python Dasar
- Python Pemula
- Struktur Data
- Struktur Data Python
- Pemrograman Python
- Belajar Python
- Tutorial Python

#Python #NamedTuple #IndonesiaBelajar";2019-08-12T11:01:23Z;['struktur data', 'pemrograman python dasar', 'python indonesia', 'python dasar', 'python pemula', 'struktur data python', 'pemrograman python', 'indonesia belajar', 'belajar struktur data', 'belajar struktur data dasar', 'belajar python', 'tutorial python', 'data structure', 'collection data type', 'sequence data type', 'named tuple', 'immutable data type', 'tipe data immutable', 'belajar named tuple', 'struktur data named tuple', 'belajar named tuple pada pemrograman python'];PT16M44S;823;42
OjgRsZ-XVy8;Struktur Data 04 | Belajar Set pada Pemrograman Python Dasar | Belajar Python Bahasa indonesia;"Salam Indonesia Belajar!!!

Salah satu kekuatan dari bahasa pemrograman Python terletak pada struktur data yang turut disertakan di dalamnya, atau sering kali dikenal dengan istilah built in data structure. 

Video ini adalah video keempat dari video berseri atau playlist bertema Belajar Struktur Data Dasar pada Pemrograman Python.
Video kali ini mengulas set.
Set merupakan implementasi dari konsep himpunan yang biasa ditemui dalam matematika.

Setidaknya ada tiga hal yang mesti dipahami sewaktu kita menggunakan set dalam pemrograman Python:

-   Set murapakan collection data type, artinya set dapat digunakan untuk menampung sekumpulan nilai/data. Set digunakan untuk menampung sekumpulan nilai/data yang sifatnya unik atau tanpa duplikasi.
-   Set tidak termasuk dalam sequence data type, artinya set tidak memperhatikan urutan penyimpanan data.
-   Set merupakan mutable data type, artinya kita dapat menambah dan menghapus nilai/data yang ditampung di dalam sebuah set.

Hal lain yang perlu dipahami terkait set adalah empat operasi dasar pada set, yaitu: gabungan/union, irisan/intersection, selisih/difference, beda setangkup/symetrical difference.

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

Keywords:
- Python Indonesia
- Python Dasar
- Python Pemula
- Struktur Data
- Struktur Data Python
- Pemrograman Python
- Belajar Python
- Tutorial Python

#Python #Set #IndonesiaBelajar";2019-08-08T03:06:59Z;['struktur data', 'pemrograman python dasar', 'python indonesia', 'python dasar', 'python pemula', 'struktur data python', 'pemrograman python', 'indonesia belajar', 'belajar struktur data', 'belajar struktur data dasar', 'belajar python', 'tutorial python', 'data structure', 'collection data type', 'set', 'struktur data set', 'belajar set', 'immutable data type', 'tipe data immutable', 'belajar set pada pemrograman python', 'belajar set pada pemrograman python dasar', 'python bahasa indonesia', 'python set'];PT28M23S;1229;50
mcdapG76BYo;Struktur Data 03 | Belajar Dictionary pada Pemrograman Python Dasar | Belajar Python | Indonesia;"Salam Indonesia Belajar!!! 

Salah satu kekuatan dari bahasa pemrograman Python terletak pada struktur data yang turut disertakan di dalamnya, atau sering kali dikenal dengan istilah built in data structure.

Video ini adalah video ketiga dari video berseri atau playlist bertema Belajar Struktur Data Dasar pada Pemrograman Python.
Video kali ini mengulas dictionary.
Dictionary termasuk struktur data dasar dalam pemrograman Python yang menyimpan data dalam bentuk pasangan key dan value.
Dalam bahasa pemrograman lain, dictionary juga dikenal sebagai assiciative array, hash table, hash map, dan map.

Setidaknya ada tiga hal yang mesti dipahami sewaktu kita menggunakan dictionary dalam pemrograman Python:

-   Dictionary merupakan collection data type, artinya dictionary dapat digunakan untuk menampung sekumpulan nilai/data.
-   Dictionary tidak termasuk dalam sequence data type, berbeda dengan list dan tuple di mana nilai yang tersimpan diakses dengan menggunakan index; nilai yang tersimpan di dalam sebuah dictionary diakses dengan menggunakan key.
-   Dictionary merupakan mutable data type, artinya kita dapat mengubah, menambah, ataupun menghapus nilai yang ditampung di dalam sebuah dictionary.

Bagi yang terartik untuk mempelajari tips dan tricks dalam pemrograman Python, dapat mempelajarinya lebih lanjut dalam playlist Pythonic: https://www.youtube.com/watch?v=BHP3J8akr74&list=PL2O3HdJI4voGzh8BtjRcm_7-O-AsT3TMm

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

Keywords:
- Python Indonesia
- Python Dasar
- Python Pemula
- Struktur Data
- Struktur Data Python
- Pemrograman Python
- Belajar Python
- Tutorial Python

#Python #Dictionary #IndonesiaBelajar";2019-08-05T10:47:25Z;['struktur data', 'pemrograman python dasar', 'python indonesia', 'python dasar', 'python pemula', 'struktur data python', 'pemrograman python', 'indonesia belajar', 'belajar struktur data', 'belajar struktur data dasar', 'belajar python', 'tutorial python', 'collection data type', 'sequence data type', 'mutable data type', 'struktur data dictionary', 'belajar dictionary', 'belajar dictionary pada pemrograman python', 'belajar dictionary pada pemrograman python dasar', 'dictionary', 'Python dictionary'];PT40M9S;3002;93
xiF1JGLaBw8;Struktur Data 02 | Belajar Tuple pada Pemrograman Python Dasar | Belajar Python Bahasa Indonesia;"Salam Indonesia Belajar!!!

Salah satu kekuatan dari bahasa pemrograman Python terletak pada struktur data yang turut disertakan di dalamnya, atau sering kali dikenal dengan istilah built in data structure. 

Video ini adalah video kedua dari video berseri atau playlist bertema Belajar Struktur Data Dasar pada Pemrograman Python.
Video kali ini mengulas tuple.
Tuple termasuk struktur data dasar dalam pemrograman Python yang makin sering ditemui;
ini seiring dengan semakin maraknya penerapan functional programming dengan Python.

Setidaknya ada tiga hal yang mesti dipahami sewaktu kita menggunakan tuple dalam pemrograman Python:

-   Tuple murapakan collection data type, artinya tuple dapat digunakan untuk menampung sekumpulan nilai/data.
-   Tuple merupakan sequence data type, artinya nilai/data yang tersimpan di dalam tuple dapat diakses berdasarkan urutan penyimpanannya. Dalam hal ini kita dapat memanfaatkan index.
-   Tuple merupakan immutable data type, artinya kita tidak dapat mengubah, menambah, ataupun menghapus nilai/data yang ditampung di dalam sebuah tuple.

Bagi yang terartik untuk mempelajari tips dan tricks dalam pemrograman Python, dapat mempelajarinya lebih lanjut dalam playlist Pythonic: https://www.youtube.com/watch?v=BHP3J8akr74&list=PL2O3HdJI4voGzh8BtjRcm_7-O-AsT3TMm

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

Keywords:
- Python Indonesia
- Python Dasar
- Python Pemula
- Struktur Data
- Struktur Data Python
- Pemrograman Python
- Belajar Python
- Tutorial Python

#Python #Tuple #IndonesiaBelajar";2019-07-29T06:48:41Z;['struktur data', 'pemrograman python dasar', 'python indonesia', 'python dasar', 'python pemula', 'struktur data python', 'pemrograman python', 'indonesia belajar', 'belajar struktur data', 'belajar struktur data dasar', 'belajar python', 'tutorial python', 'data structure', 'collection data type', 'sequence data type', 'immutable data type', 'belajar tuple', 'struktur data tuple', 'belajar tuple pada pemrograman python', 'belajar tuple pada pemrograman python dasar', 'tuple', 'tipe data immutable', 'python tuple'];PT17M50S;1914;86
3Og1xO15HhQ;Struktur Data 01 | Belajar List pada Pemrograman Python Dasar | Belajar Python Bahasa Indonesia;"Salam Indonesia Belajar!!! 

Salah satu kekuatan dari bahasa pemrograman Python terletak pada struktur data yang turut disertakan di dalamnya, atau sering kali dikenal dengan istilah built in data structure. 

Video ini adalah video pertama dari video berseri atau playlist bertema Belajar Struktur Data Dasar pada Pemrograman Python.
Video kali ini mengajak kita untuk belajar list pada pemrograman Python dasar.
List termasuk struktur data dasar dalam pemrograman Python yang paling sering ditemui dan merupakan salah satu struktur data favorit di kalangan programmer Python.

Setidaknya ada tiga hal yang mesti dipahami sewaktu kita menggunakan list dalam pemrograman Python:
-   List merupakan collection data type, artinya list dapat digunakan untuk menampung sekumpulan nilai/data.
-   List merupakan sequence data type, artinya nilai/data yang tersimpan di dalam list dapat diakses berdasarkan urutan penyimpanannya. Dalam hal ini kita dapat memanfaatkan index.
-   List merupakan mutable data type, artinya  kita dapat mengubah, menambah, ataupun menghapus nilai/data yang ditampung di dalam sebuah list.

Bagi yang terartik untuk mempelajari tips dan tricks dalam pemrograman Python, dapat mempelajarinya lebih lanjut dalam playlist Pythonic: https://www.youtube.com/watch?v=BHP3J8akr74&list=PL2O3HdJI4voGzh8BtjRcm_7-O-AsT3TMm

Pertanyaan terkait ulasan dalam video ini dapat disampaikan pada kolom komentar di bawah ini. Kami akan berusaha sebaik mungkin untuk merespon setiap pertanyaan yang diajukan.

Channel Indonesia Belajar memiliki komitmen untuk terus menghasilkan video-video pembelajaran berkualitas guna mendorong perkembangan sumber daya manusia di Indonesia yang terampil dalam bidang teknologi informasi (IT).

Keywords:
- Python Indonesia
- Python Dasar
- Python Pemula
- Struktur Data
- Struktur Data Python
- Pemrograman Python
- Belajar Python
- Tutorial Python

#Python #List #IndonesiaBelajar";2019-07-25T04:56:11Z;['struktur data', 'pemrograman python dasar', 'belajar list pada pemrograman python', 'belajar list pada pemrograman python dasar', 'python indonesia', 'python dasar', 'python pemula', 'struktur data python', 'pemrograman python', 'indonesia belajar', 'belajar struktur data', 'belajar struktur data dasar', 'belajar python', 'tutorial python', 'data structure', 'collection data type', 'sequence data type', 'mutable data type', 'belajar list', 'struktur data list', 'python bahasa indonesia', 'python list'];PT28M15S;8181;203
aHx8Y4tCqok;[Pythonic 40] Mengenal Default Argument (Function Overloading) pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini membahas tips pemanfaatan default argument untuk meningkatkan fleksibilitas dalam pemanggilan function.
Pemanfaatan default argument memungkinkan kita untuk melakukan function overloading dan juga menjadikan mekanisme pemanggilan function menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-07-08T03:10:05Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT10M;532;18
i1QTPuXVrGA;[Pythonic 39] Mengenal dan Merangkai Beberapa Method String pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memperkenalkan tiga buah method yang dimiliki oleh object string dalam pemrograman Python, yaitu strip(), upper(), dan strip; serta tips untuk merangkaikan pemanggilan beberapa method sekaligus.
Merangkaikan pemanggilan method semacam ini dapat menjadikan kode program yang kita tulis menjadi lebih Pythonic.
Dan dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-07-04T03:02:04Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT10M34S;470;11
X0jber9-yzE;[Pythonic 38] Melakukan Unpacking Argument pada Pemanggilan Fungsi dalam Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips pemanfaatan unpacking argument pada pemanggilan function (function call).
Mekanisme ini menjadikan mekanisme penerusan nilai argument pada pemanggilan function menjadi lebih Pythonic.
Unpacking argument ini juga melibatkan positional argument dan keyword argument.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-07-01T02:56:36Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT12M2S;404;12
jo9JVaiI_ck;[Pythonic 37] Mengenal Keyword Arguments dan Positional Arguments pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips pemanfaatan positional argument dan keyword argument pada pemanggilan function.
Keyword argument menjadikan proses pemanggilan fungsi (function call)  menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-27T03:21:50Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M38S;477;15
UzjQ_2dDqMA;[Pythonic 36] Mengenal Multiple Assignment untuk Meringkas Inisiasi Variabel pada Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips pemanfaatan multiple assignment untuk menyederhanakan proses inisiasi terhadap sekumpulan variable.
Pemanfaatan multiple assignment ini menjadikan proses inisiasi nilai pada sekumpulan variabel menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-24T05:19:54Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT5M5S;357;10
sQdV7Q3aIFk;[Pythonic 35] Pengurutan Data dengan Custom Key pada Fungsi Sorted dalam Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini membahas tips untuk melakukan pengurutan data dengan memanfaatkan custom key pada function sorted.
Mekanisme pengurutan data semacam ini dipandang lebih Pythonic bila dibandingkan dengan cara konventional yang umum ditemui pada bahasa pemrograman lain.
Dan dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-20T08:02:21Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT12M40S;379;13
MDLN80HEeBA;[Pythonic 34] Pengurutan Data dengan Method Sort dan Fungsi Sorted pada Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini membahas tips untuk melakukan pengurutan data dengan membandingkan pemanfaatan method sort dan fungsi sorted.
Fungsi sorted dalam bahasa pemrograman Python dapat digunakan untuk melakukan pengurutan pada semua sequence data type oleh karenanya dipandang lebih Pythonic bila dibandingkan method sort yang hanya terbatas pada sequence data type yang sifatnya mutable saja.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-19T03:16:59Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT8M31S;2513;36
FXF0wTklZfQ;[Pythonic 33] Mengenal Tabel Translasi (Translation Table) untuk String Mapping pada Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memperkenalkan pemanfaatan tabel translasi (translation table) untuk melakukan pemetaan karakter string (string mapping).
Topik ini sempat diangkat dalam salah satu diskusi di group Telegram Python ID.
Translation table ini menjadikan proses pemetaan karakter string menjadi lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.

Bagi yang tertarik untuk bergabung dalam group Telegram Python ID, berikut link untuk bergabung: https://t.me/pythonID";2019-06-18T06:03:24Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT13M39S;491;12
tEBK8KRDz9k;[Pythonic 32] Penanda Posisi Digit (Digital Placeholder) dengan Karakter Underscore pada Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips pemanfaatan karakter underscore atau garis bawah sebagai penanda digit atau biasa dikenal sebagai digital placeholder.
Pemanfaatan karakter underscore sebagai digital placeholder menunjang untuk menghasilkan kode program yang lebih Pythonic.
Dengan menerapkan gaya penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-11T07:03:24Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT4M51S;366;15
8XjtxA3UV8A;[Pythonic 31] Mengenal Else pada Perulangan For Loop dalam Bahasa Pemrograman Python;"Salam Indonesia Belajar!!!

Video pembelajaran ini memberikan tips pemanfaatan klausa else pada perulangan for.
Pemanfaatan klausa else dapat menangani pemrosesan lanjutan bagi proses perulangan yang berakhir penuh (perulangan tidak prematur) dengan gaya penulisan kode yang lebih Pythonic.
Dengan menerapkan cara penulisan kode yang Pythonic, maka kode program kita menjadi lebih sederhana dan mudah untuk dibaca.";2019-06-11T03:07:25Z;['tutorial python', 'tutorial python bahasa indonesia', 'tutorial python indonesia', 'tutorial python untuk pemula', 'tutorial python pemula', 'tutorial python dasar', 'belajar python', 'belajar python untuk pemula', 'belajar python pemula', 'tutorial coding dasar', 'tutorial coding pemula', 'tutorial coding python', 'pemrograman dasar', 'pemrograman dasar python', 'pemrograman python', 'pemrograman python untuk pemula', 'tutorial pemrograman dasar', 'tutorial pemrograman python', 'tutorial program python'];PT9M25S;571;16
